,Company,Review_score,Date_review,Job,Recommandation,Approb CEO,Perspective,Pros,Cons
38,Accenture,"4,0",21 nov. 2023,Manager,good,neutral,good,"- Salaire élevé
- Promotions avec augmentations salariales importantes (+10/15/20/30% selon les niveaux)
- CSE très intéressant (activités et voyages)
- Missions intéressantes 
- De gros effort pour améliorer l'équilibre vie pro/ vie perso : 2 mois de congé paternité dont 1 offert par l'entreprise, télétravail 2 à 3j/semaine","- Mobilité interne (changement de 'Practice') extrêmement difficile
- Lourdeur administrative (outils, process RH, formations annuelles obligatoires)
- Catalogue de formation correct mais peu de parcours (certifiés notamment) balisés pour orienter les salariés
- La personnalité/crédibilité du Career Counselor est un critère plus déterminant que la performance sur un projet au moment des discussions pour des promotions. Avoir un CC timide, nul en négociation et/ou mal considéré est rédhibitoire pour l'évolution de carrière du consultant qu'il encadre.
- Montants des primes et bonus plutôt faibles en dessous du grade de Manager"
39,Accenture,"1,0",4 déc. 2023,Project Director,bad,good,bad,Beaux comptes et belles missions quand il y en a…,Impersonnel / manque de considération / faux intérêt envers vous / vous êtes noyés dans la masse / la fin des carplan (et tant mieux car si vous partez avant la fin du contrat vous devez payer de votre poche entre 2 et 15K€) une honte !!!
40,Accenture,"5,0",9 janv. 2024,Senior Manager,good,None,good,Accenture est prionier de tous les programmes de transformation. c'est un cabinet qui est à l'écoute des aspirations de ces collaborators,"Selon les cas et les situation, les promotions peuvent prendre du temps en fonction du contexte économique"
41,Accenture,"5,0",3 janv. 2024,Analyste,None,None,None,"De nombreuses opportunités d'apprentissage, missions variées et intéressantes, management constructif et basé sur la confiance (tant dans la relation que la gestion du TT par exemple), nombreux avantages en nature",Limitations liées au mode de fonctionnement par practice (courant dans de nombreux cabinets)
42,Accenture,"2,0",31 oct. 2023,Manager,bad,bad,bad,"- Beau nom sur le CV... pour l'instant. - Une majorité de collègues intéressants, ""têtes bien faites"".","- Pas d'augmentation hors promotion et très peu de slots (moins de 10% des effectifs), pas de variable sur objectifs. - Entreprise entièrement dirigée depuis les USA avec des processus administratifs lourds et une vision stratégique très discutable. - Pas d'autonomie pour le management local - Expérience très dépendante du projet auquel on est assigné, aucune vie d'équipe hors projet. - Grosse chute du niveau du recrutement et du bien être des consultants à cause de l'orientation stratégique sur l'offshorisation des coûts (recrutement fait dans les pays de l'est, aucune rétention des talents offshores donc pas de capitalisation...etc.) . Accenture est le prochain IBM et risque de s'écrouler dans les prochaines années à cause des revirements stratégiques et des politiques salariales qui l'aliènent de sa grande force : ses employés."
43,Accenture,"5,0",12 janv. 2024,Manager,None,None,None,"CE, PEE, Participation et intéressement","Politique interne, beaucoup de processus du fait de la taille de la structure"
44,Accenture,"2,0",17 janv. 2024,Associate Manager,None,bad,None,"- bon salaire, assez compétitif - notoriété, groupe international avec une mobilité possible - missions intéressantes - beaucoup d’avantages très peu connus : médecin direct, réductions intéressantes sur la plupart des chaînes hôtelières, partenariat avec le Louvre","- gel des augmentations - des différences de rémunération beaucoup trop importantes à grade équivalent - problèmes de staffing : certains consultants sont sur plusieurs missions tandis que d’autres sont sur le bench. - sur la practice, une pyramide déséquilibrée avec beaucoup trop de managers par rapport au nombre de consultants - une parité homme/femme pas vraiment respectée"
45,Accenture,"4,0",21 nov. 2023,Manager,good,neutral,good,"- Salaire élevé
- Promotions avec augmentations salariales importantes (+10/15/20/30% selon les niveaux)
- CSE très intéressant (activités et voyages)
- Missions intéressantes 
- De gros effort pour améliorer l'équilibre vie pro/ vie perso : 2 mois de congé paternité dont 1 offert par l'entreprise, télétravail 2 à 3j/semaine","- Mobilité interne (changement de 'Practice') extrêmement difficile
- Lourdeur administrative (outils, process RH, formations annuelles obligatoires)
- Catalogue de formation correct mais peu de parcours (certifiés notamment) balisés pour orienter les salariés
- La personnalité/crédibilité du Career Counselor est un critère plus déterminant que la performance sur un projet au moment des discussions pour des promotions. Avoir un CC timide, nul en négociation et/ou mal considéré est rédhibitoire pour l'évolution de carrière du consultant qu'il encadre.
- Montants des primes et bonus plutôt faibles en dessous du grade de Manager"
46,Accenture,"1,0",4 déc. 2023,Project Director,bad,good,bad,Beaux comptes et belles missions quand il y en a…,Impersonnel / manque de considération / faux intérêt envers vous / vous êtes noyés dans la masse / la fin des carplan (et tant mieux car si vous partez avant la fin du contrat vous devez payer de votre poche entre 2 et 15K€) une honte !!!
47,Accenture,"5,0",9 janv. 2024,Senior Manager,good,None,good,Accenture est prionier de tous les programmes de transformation. c'est un cabinet qui est à l'écoute des aspirations de ces collaborators,"Selon les cas et les situation, les promotions peuvent prendre du temps en fonction du contexte économique"
48,Accenture,"5,0",3 janv. 2024,Analyste,None,None,None,"De nombreuses opportunités d'apprentissage, missions variées et intéressantes, management constructif et basé sur la confiance (tant dans la relation que la gestion du TT par exemple), nombreux avantages en nature",Limitations liées au mode de fonctionnement par practice (courant dans de nombreux cabinets)
49,Accenture,"2,0",31 oct. 2023,Manager,bad,bad,bad,"- Beau nom sur le CV... pour l'instant. - Une majorité de collègues intéressants, ""têtes bien faites"".","- Pas d'augmentation hors promotion et très peu de slots (moins de 10% des effectifs), pas de variable sur objectifs. - Entreprise entièrement dirigée depuis les USA avec des processus administratifs lourds et une vision stratégique très discutable. - Pas d'autonomie pour le management local - Expérience très dépendante du projet auquel on est assigné, aucune vie d'équipe hors projet. - Grosse chute du niveau du recrutement et du bien être des consultants à cause de l'orientation stratégique sur l'offshorisation des coûts (recrutement fait dans les pays de l'est, aucune rétention des talents offshores donc pas de capitalisation...etc.) . Accenture est le prochain IBM et risque de s'écrouler dans les prochaines années à cause des revirements stratégiques et des politiques salariales qui l'aliènent de sa grande force : ses employés."
50,Accenture,"5,0",12 janv. 2024,Manager,None,None,None,"CE, PEE, Participation et intéressement","Politique interne, beaucoup de processus du fait de la taille de la structure"
51,Accenture,"2,0",17 janv. 2024,Associate Manager,None,bad,None,"- bon salaire, assez compétitif - notoriété, groupe international avec une mobilité possible - missions intéressantes - beaucoup d’avantages très peu connus : médecin direct, réductions intéressantes sur la plupart des chaînes hôtelières, partenariat avec le Louvre","- gel des augmentations - des différences de rémunération beaucoup trop importantes à grade équivalent - problèmes de staffing : certains consultants sont sur plusieurs missions tandis que d’autres sont sur le bench. - sur la practice, une pyramide déséquilibrée avec beaucoup trop de managers par rapport au nombre de consultants - une parité homme/femme pas vraiment respectée"
52,Accenture,"4,0",21 nov. 2023,Manager,good,neutral,good,"- Salaire élevé
- Promotions avec augmentations salariales importantes (+10/15/20/30% selon les niveaux)
- CSE très intéressant (activités et voyages)
- Missions intéressantes 
- De gros effort pour améliorer l'équilibre vie pro/ vie perso : 2 mois de congé paternité dont 1 offert par l'entreprise, télétravail 2 à 3j/semaine","- Mobilité interne (changement de 'Practice') extrêmement difficile
- Lourdeur administrative (outils, process RH, formations annuelles obligatoires)
- Catalogue de formation correct mais peu de parcours (certifiés notamment) balisés pour orienter les salariés
- La personnalité/crédibilité du Career Counselor est un critère plus déterminant que la performance sur un projet au moment des discussions pour des promotions. Avoir un CC timide, nul en négociation et/ou mal considéré est rédhibitoire pour l'évolution de carrière du consultant qu'il encadre.
- Montants des primes et bonus plutôt faibles en dessous du grade de Manager"
53,Accenture,"1,0",4 déc. 2023,Project Director,bad,good,bad,Beaux comptes et belles missions quand il y en a…,Impersonnel / manque de considération / faux intérêt envers vous / vous êtes noyés dans la masse / la fin des carplan (et tant mieux car si vous partez avant la fin du contrat vous devez payer de votre poche entre 2 et 15K€) une honte !!!
54,Accenture,"5,0",9 janv. 2024,Senior Manager,good,None,good,Accenture est prionier de tous les programmes de transformation. c'est un cabinet qui est à l'écoute des aspirations de ces collaborators,"Selon les cas et les situation, les promotions peuvent prendre du temps en fonction du contexte économique"
